graph_name,nodes,edges,radius,diameter,density,avg_cl_coeff,avg_degree,best_score,best_algorithm
rp_0.3_0.7_9_10_70,367,23890,2,2,0.3557123926088057,0.36621917833918394,130.19073569482288,0.864329371969,K-means
rp_0.3_0.7_9_10_80,355,22434,2,2,0.35703031749820957,0.36767303202065393,126.3887323943662,0.960752403697,Spectral
rp_0.3_0.7_9_10_90,356,22340,2,2,0.3535369520493749,0.36345419479195473,125.50561797752809,0.948512789893,Spectral
rp_0.3_0.7_9_10_100,479,40229,2,2,0.3514032896288467,0.3603465595112514,167.97077244258872,0.955844089904,Spectral
rp_0.3_0.8_3_10_10,30,225,2,2,0.5172413793103449,0.5306027566631282,15.0,0.906863538932,Spectral
rp_0.3_0.8_3_10_20,54,661,2,2,0.46191474493361284,0.5012608948243283,24.48148148148148,1.0,K-means
rp_0.3_0.8_3_10_30,59,797,2,2,0.4658094681472823,0.5160865069923355,27.016949152542374,1.0,Agglomerative
rp_0.3_0.8_3_10_40,63,935,2,2,0.4787506400409626,0.5281325793199588,29.682539682539684,1.0,Agglomerative
rp_0.3_0.8_3_10_50,95,2198,2,2,0.4922732362821948,0.5336841346347763,46.27368421052632,1.0,K-means
rp_0.3_0.8_3_10_60,121,3641,2,2,0.5015151515151515,0.5457656726739237,60.18181818181818,1.0,Agglomerative
rp_0.3_0.8_3_10_70,127,4018,2,2,0.5021872265966754,0.5577431126160726,63.275590551181104,1.0,Agglomerative
rp_0.3_0.8_3_10_80,163,6401,2,2,0.48481405741119443,0.5328135517673512,78.5398773006135,1.0,Agglomerative
rp_0.3_0.8_3_10_90,144,5033,2,2,0.4888306138306138,0.5375679986673794,69.90277777777777,1.0,Agglomerative
rp_0.3_0.8_3_10_100,192,8850,2,2,0.4826570680628272,0.5280005707618096,92.1875,1.0,Agglomerative
rp_0.3_0.8_4_10_10,40,317,2,2,0.4064102564102564,0.4250879852002144,15.85,1.0,K-means
rp_0.3_0.8_4_10_20,62,806,2,2,0.4262295081967213,0.45232290950969284,26.0,1.0,Agglomerative
rp_0.3_0.8_4_10_30,69,1001,2,2,0.42668371696504687,0.45476762594472164,29.014492753623188,0.927942723581,K-means
rp_0.3_0.8_4_10_40,80,1404,2,2,0.4443037974683544,0.49714346965909656,35.1,1.0,K-means
rp_0.3_0.8_4_10_50,118,3049,2,2,0.4416920179632044,0.4852211629205175,51.67796610169491,1.0,K-means
rp_0.3_0.8_4_10_60,118,3070,2,2,0.44473417354773287,0.48279060186474304,52.03389830508475,1.0,K-means
rp_0.3_0.8_4_10_70,106,2440,2,2,0.4384546271338724,0.47628658616377634,46.0377358490566,1.0,Agglomerative
rp_0.3_0.8_4_10_80,151,5165,2,2,0.45607064017660043,0.5048560597855024,68.41059602649007,1.0,Agglomerative
rp_0.3_0.8_4_10_90,155,5502,2,2,0.46099706744868035,0.5058688792745011,70.99354838709678,0.985347182004,Agglomerative
rp_0.3_0.8_4_10_100,180,7533,2,2,0.46759776536312847,0.5211069072334663,83.7,1.0,K-means
rp_0.3_0.8_5_10_10,50,477,2,2,0.3893877551020408,0.4152932843154812,19.08,0.742485162517,Agglomerative
rp_0.3_0.8_5_10_20,78,1146,2,2,0.38161838161838163,0.40377062847987116,29.384615384615383,0.928091649362,K-means
rp_0.3_0.8_5_10_30,90,1643,2,2,0.4102372034956305,0.43408511412210643,36.51111111111111,0.977904768894,K-means
rp_0.3_0.8_5_10_40,105,2247,2,2,0.4115384615384615,0.44210652455362043,42.8,0.957483462018,Spectral
rp_0.3_0.8_5_10_50,155,4835,2,2,0.4051110180142438,0.4394812666533461,62.38709677419355,1.0,K-means
rp_0.3_0.8_5_10_60,85,1539,2,2,0.43109243697478994,0.4549712958428812,36.21176470588235,0.980473146394,Agglomerative
rp_0.3_0.8_5_10_70,272,14869,2,2,0.40343499023225526,0.4296641288248063,109.33088235294117,1.0,Agglomerative
rp_0.3_0.8_5_10_80,215,10079,2,2,0.43812214735926974,0.47898666732244005,93.75813953488372,1.0,Spectral
rp_0.3_0.8_5_10_90,259,13588,2,2,0.4066924066924067,0.43129086821071916,104.92664092664093,1.0,Agglomerative
rp_0.3_0.8_5_10_100,263,14566,2,2,0.42277885815458743,0.4598605178093697,110.7680608365019,1.0,Agglomerative
rp_0.3_0.8_6_10_20,89,1450,2,2,0.37027579162410623,0.39471171662743426,32.58426966292135,1.0,Spectral
rp_0.3_0.8_6_10_30,141,3796,2,2,0.38459979736575484,0.4060399615298026,53.843971631205676,1.0,Spectral
rp_0.3_0.8_6_10_40,165,5235,2,2,0.3869179600886918,0.4087298391794742,63.45454545454545,1.0,K-means
rp_0.3_0.8_6_10_50,229,10009,2,2,0.38339845246303533,0.40408751776451846,87.41484716157206,1.0,Agglomerative
rp_0.3_0.8_6_10_60,200,7681,2,2,0.38597989949748746,0.41023165002532425,76.81,0.989986150397,Spectral
rp_0.3_0.8_6_10_70,217,9405,2,2,0.4013056835637481,0.433226973195965,86.68202764976958,1.0,Agglomerative
rp_0.3_0.8_6_10_80,346,23270,2,2,0.3898802044064673,0.41290512882311897,134.50867052023122,1.0,Agglomerative
rp_0.3_0.8_6_10_90,332,21849,2,2,0.3976449605066793,0.42295011030561275,131.62048192771084,1.0,K-means
rp_0.3_0.8_6_10_100,368,26733,2,2,0.3958802274612013,0.41956198782053955,145.28804347826087,1.0,Agglomerative
rp_0.3_0.8_7_10_10,70,837,2,2,0.34658385093167704,0.36524985189817677,23.914285714285715,0.765608705471,Spectral
rp_0.3_0.8_7_10_20,97,1799,2,2,0.3863831615120275,0.3992049701575079,37.09278350515464,0.841086669566,Spectral
rp_0.3_0.8_7_10_30,155,4402,2,2,0.36883116883116884,0.38644987054000207,56.8,0.986930162597,Spectral
rp_0.3_0.8_7_10_40,191,6874,2,2,0.37883714521906864,0.3990875653699495,71.97905759162303,0.960488035548,Spectral
rp_0.3_0.8_7_10_50,211,8540,2,2,0.3854660347551343,0.4060611767277616,80.9478672985782,0.990944811961,Spectral
rp_0.3_0.8_7_10_60,254,12357,2,2,0.38458186797796523,0.40532447430768126,97.2992125984252,0.992445771379,Spectral
rp_0.3_0.8_7_10_70,205,8105,2,2,0.38761358201817314,0.41210682381872055,79.07317073170732,0.963317278101,Agglomerative
rp_0.3_0.8_7_10_80,405,31161,2,2,0.3808947561422809,0.4013544619358094,153.88148148148147,0.995171493996,Agglomerative
rp_0.3_0.8_7_10_90,354,23497,2,2,0.37606632416254543,0.39319863446422076,132.75141242937852,1.0,Agglomerative
rp_0.3_0.8_7_10_100,305,17813,2,2,0.3842320966350302,0.40837589729793994,116.80655737704917,0.994833016554,Spectral
rp_0.3_0.8_8_10_20,123,2683,2,2,0.35759029721444757,0.37188805021707,43.6260162601626,0.878731980508,Spectral
rp_0.3_0.8_8_10_30,122,2671,2,2,0.36187508467687307,0.3742985051215843,43.78688524590164,0.792956442141,Spectral
rp_0.3_0.8_8_10_40,182,6211,2,2,0.3770870013963937,0.39238663544610697,68.25274725274726,0.948539625865,Agglomerative
rp_0.3_0.8_8_10_50,173,5590,2,2,0.37572254335260113,0.39517729699300574,64.6242774566474,0.928584904292,Agglomerative
rp_0.3_0.8_8_10_60,264,12985,2,2,0.37403502707685216,0.3934664038639583,98.37121212121212,0.977429626131,Spectral
rp_0.3_0.8_8_10_70,318,18820,2,2,0.3733904727893181,0.3923131362430767,118.36477987421384,0.989666007924,Spectral
rp_0.3_0.8_8_10_80,391,28991,2,2,0.3802347694930815,0.40124057723411044,148.2915601023018,0.984983197081,Agglomerative
rp_0.3_0.8_8_10_90,433,34737,2,2,0.37140749294328973,0.38933247591583686,160.44803695150117,1.0,Spectral
rp_0.3_0.8_8_10_100,441,36379,2,2,0.37496392496392494,0.3930866555599222,164.984126984127,0.986873292101,Agglomerative
rp_0.3_0.8_9_10_20,121,2576,2,2,0.35482093663911846,0.36738913670214296,42.578512396694215,0.747782037906,Spectral
rp_0.3_0.8_9_10_30,204,7420,2,2,0.3583502366463827,0.3703017527398325,72.74509803921569,0.954023213086,Spectral
rp_0.3_0.8_9_10_40,264,12431,2,2,0.35807696739255673,0.3708900770130268,94.17424242424242,0.98941093671,Spectral
rp_0.3_0.8_9_10_50,255,12055,2,2,0.37224023467654777,0.3885671661463363,94.54901960784314,0.905592383677,Agglomerative
rp_0.3_0.8_9_10_60,300,16457,2,2,0.3669342251950948,0.3835831260559829,109.71333333333334,0.952517761294,Agglomerative
rp_0.3_0.8_9_10_70,345,21727,2,2,0.366144253454668,0.3818838396226996,125.9536231884058,0.977020897456,Spectral
rp_0.3_0.8_9_10_80,394,28599,2,2,0.36939590033711783,0.3879337720798433,145.17258883248732,0.988634568259,Spectral
rp_0.3_0.8_9_10_90,315,18147,2,2,0.36693964209887775,0.38277804478977007,115.21904761904761,0.994913471415,Spectral
rp_0.3_0.8_9_10_100,451,37443,2,2,0.3689874353288987,0.3866952305883015,166.04434589800442,0.98151067173,Agglomerative
rp_0.4_0.6_3_10_80,146,5005,2,2,0.4728389230042513,0.47802182043231844,68.56164383561644,0.712874980889,K-means
rp_0.4_0.6_3_10_90,190,8352,2,2,0.46516290726817044,0.4676364460322903,87.91578947368421,0.751630629825,Spectral
rp_0.4_0.7_3_10_30,71,1286,2,2,0.5175050301810865,0.5292405152026307,36.225352112676056,0.863982071887,Spectral
rp_0.4_0.7_3_10_40,76,1466,2,2,0.5143859649122807,0.5316897081789688,38.578947368421055,0.737387537982,K-means
rp_0.4_0.7_3_10_50,101,2560,2,2,0.5069306930693069,0.5171143205725038,50.693069306930695,0.914443681111,Spectral
rp_0.4_0.7_3_10_60,68,1257,2,2,0.5517998244073749,0.5743084692762959,36.970588235294116,0.820293274355,K-means
rp_0.4_0.7_3_10_70,137,4770,2,2,0.5120223271790468,0.523298614094922,69.63503649635037,0.95788833176,K-means
rp_0.4_0.7_3_10_80,176,7748,2,2,0.5031168831168831,0.5122643257188576,88.04545454545455,1.0,K-means
rp_0.4_0.7_3_10_90,167,6955,2,2,0.5017675492388717,0.5097156992894301,83.2934131736527,1.0,K-means
rp_0.4_0.7_3_10_100,173,7870,2,2,0.5289689474391719,0.5417724994467444,90.98265895953757,0.939478528676,K-means
rp_0.4_0.7_4_10_60,163,6334,2,2,0.4797394531545861,0.48609679636613146,77.71779141104294,0.945173935861,K-means
rp_0.4_0.7_4_10_70,147,5352,2,2,0.49874196253844005,0.5111746405037974,72.81632653061224,0.701797442643,K-means
rp_0.4_0.7_4_10_80,86,1775,2,2,0.4856361149110807,0.4940789165641842,41.27906976744186,0.763576464097,K-means
rp_0.4_0.7_4_10_90,225,11828,2,2,0.4693650793650794,0.47602984867141923,105.13777777777777,1.0,K-means
rp_0.4_0.7_4_10_100,134,4237,2,2,0.47547974413646055,0.48313001857686694,63.23880597014925,0.886609277495,Spectral
rp_0.4_0.7_5_10_40,157,5720,2,2,0.46709129511677283,0.47116131970987435,72.86624203821655,0.783336513147,Spectral
rp_0.4_0.7_5_10_50,175,7077,2,2,0.46482758620689657,0.4707328045209721,80.88,0.761038571152,Spectral
rp_0.4_0.7_5_10_60,179,7310,2,2,0.4588538070428724,0.4628373996197452,81.67597765363128,0.789924803377,Spectral
rp_0.4_0.7_5_10_70,221,11466,2,2,0.4716577540106952,0.47655782257538243,103.76470588235294,0.820975839574,K-means
rp_0.4_0.7_5_10_80,212,10369,2,2,0.46360547259232765,0.4685142561433896,97.82075471698113,0.893027486728,K-means
rp_0.4_0.7_5_10_90,291,19753,2,2,0.46813603507524587,0.4731595950744581,135.7594501718213,0.876009025138,K-means
rp_0.4_0.7_5_10_100,310,22605,2,2,0.4719699342311306,0.4788989595248426,145.83870967741936,0.824050504982,K-means
rp_0.4_0.7_6_10_60,196,8773,2,2,0.45907901622187336,0.4655571302469435,89.5204081632653,0.75042072169,Spectral
rp_0.4_0.7_6_10_80,279,17860,2,2,0.46053479796807717,0.4654481155584515,128.02867383512546,0.857255048837,K-means
rp_0.4_0.7_6_10_100,283,18179,2,2,0.45557978096884943,0.45943056376473673,128.47349823321554,0.741524717276,K-means
rp_0.4_0.7_7_10_60,334,24583,2,2,0.44205283127438816,0.44436052093585243,147.20359281437126,0.863543810001,Spectral
rp_0.4_0.7_7_10_80,322,23102,2,2,0.44701147423617965,0.4515869131542271,143.49068322981367,0.782338254212,Spectral
rp_0.4_0.7_7_10_90,315,22667,2,2,0.4583358608836316,0.46370737459746725,143.91746031746032,0.728189609257,Agglomerative
rp_0.4_0.7_7_10_100,406,37063,2,2,0.45080581402420483,0.4556426014917042,182.57635467980296,0.837925892513,K-means
rp_0.4_0.7_8_10_70,384,32468,2,2,0.44152523933855525,0.4447894296104342,169.10416666666666,0.756603405569,Spectral
rp_0.4_0.7_8_10_90,386,32975,2,2,0.4437790189085526,0.4466277089995412,170.85492227979276,0.758933768718,Spectral
rp_0.4_0.7_8_10_100,365,29465,2,2,0.44354960108384767,0.4467747014106281,161.45205479452054,0.729699583252,Spectral
rp_0.4_0.7_9_10_100,508,56944,2,2,0.4421873301340291,0.445497864220285,224.18897637795277,0.781173869006,Spectral
rp_0.4_0.8_3_10_10,30,211,2,3,0.4850574712643678,0.5429711588148121,14.066666666666666,0.906863538932,K-means
rp_0.4_0.8_3_10_20,52,692,2,2,0.521870286576169,0.5439485826107383,26.615384615384617,0.940650097275,K-means
rp_0.4_0.8_3_10_30,53,746,2,2,0.5413642960812772,0.5718354148611144,28.150943396226417,1.0,K-means
rp_0.4_0.8_3_10_40,71,1353,2,2,0.544466800804829,0.5704503941238825,38.11267605633803,0.867056918878,K-means
rp_0.4_0.8_3_10_50,83,1888,2,2,0.5548045841904202,0.5760611453540524,45.493975903614455,1.0,K-means
rp_0.4_0.8_3_10_60,113,3508,2,2,0.5543615676359039,0.577191171858169,62.08849557522124,1.0,K-means
rp_0.4_0.8_3_10_70,131,4825,2,2,0.5666470933646506,0.5933410119514492,73.66412213740458,0.976488381946,Agglomerative
rp_0.4_0.8_3_10_80,148,5890,2,2,0.5414598271741129,0.5631008387591185,79.5945945945946,1.0,K-means
rp_0.4_0.8_3_10_90,85,2089,2,2,0.5851540616246499,0.6111002812239834,49.15294117647059,0.969175047974,K-means
rp_0.4_0.8_3_10_100,168,7773,2,2,0.5541060735671514,0.5771271306993833,92.53571428571429,1.0,Agglomerative
rp_0.4_0.8_4_10_10,40,375,2,2,0.4807692307692308,0.4891761614886362,18.75,0.840594790338,K-means
rp_0.4_0.8_4_10_20,65,1037,2,2,0.4985576923076923,0.5061961146587067,31.907692307692308,0.887133509625,Spectral
rp_0.4_0.8_4_10_30,73,1323,2,2,0.5034246575342466,0.519359990731738,36.24657534246575,0.877919089795,Agglomerative
rp_0.4_0.8_4_10_40,99,2508,2,2,0.5170068027210885,0.5345612753674762,50.666666666666664,0.914422343025,Spectral
rp_0.4_0.8_4_10_50,105,2743,2,2,0.5023809523809524,0.517272620696302,52.24761904761905,0.911262416903,K-means
rp_0.4_0.8_4_10_60,179,8092,2,2,0.5079404933776913,0.5191946580449786,90.41340782122904,1.0,K-means
rp_0.4_0.8_4_10_70,175,7813,2,2,0.5131691297208538,0.5312981945939856,89.29142857142857,1.0,K-means
rp_0.4_0.8_4_10_80,186,9253,2,2,0.5378087765184539,0.5571429723960287,99.49462365591398,0.950670204106,Spectral
rp_0.4_0.8_4_10_90,183,8788,2,2,0.5277127244340359,0.5479022748567977,96.04371584699453,1.0,Spectral
rp_0.4_0.8_4_10_100,154,6001,2,2,0.5093795093795094,0.5245291763364279,77.93506493506493,1.0,K-means
rp_0.4_0.8_5_10_30,118,3306,2,2,0.47892220773576705,0.4901531703578341,56.03389830508475,0.897931695905,Spectral
rp_0.4_0.8_5_10_40,118,3305,2,2,0.47877734318412285,0.49135783415935197,56.016949152542374,0.920211412149,Agglomerative
rp_0.4_0.8_5_10_50,168,6803,2,2,0.4849586541203308,0.4967271818837891,80.98809523809524,0.90415884288,K-means
rp_0.4_0.8_5_10_60,163,6580,2,2,0.498371582216163,0.5116151515855752,80.7361963190184,0.917228180285,Agglomerative
rp_0.4_0.8_5_10_70,168,7010,2,2,0.49971485600228116,0.5156681796794678,83.45238095238095,0.930852045575,Spectral
rp_0.4_0.8_5_10_80,190,8834,2,2,0.49200779727095517,0.5040448736940033,92.98947368421052,0.987475119126,Spectral
rp_0.4_0.8_5_10_90,238,14705,2,2,0.5213984327908379,0.5423861863247139,123.57142857142857,0.845328289094,K-means
rp_0.4_0.8_5_10_100,240,13873,2,2,0.4837168758716876,0.4947973879427842,115.60833333333333,1.0,K-means
rp_0.4_0.8_6_10_20,100,2296,2,2,0.4638383838383838,0.47242251396025703,45.92,0.813505551226,Spectral
rp_0.4_0.8_6_10_30,139,4478,2,2,0.46689604837868837,0.4742502368435777,64.43165467625899,0.883161896,Spectral
rp_0.4_0.8_6_10_40,162,6279,2,2,0.48148148148148145,0.48957190405566187,77.51851851851852,0.878951457208,Spectral
rp_0.4_0.8_6_10_50,194,8662,2,2,0.46268895892313444,0.4702184585001621,89.29896907216495,0.94117361861,Spectral
rp_0.4_0.8_6_10_60,192,8894,2,2,0.4850567190226876,0.49925129970459176,92.64583333333333,0.893119410331,Spectral
rp_0.4_0.8_6_10_70,211,10688,2,2,0.4824193184382758,0.49706113220930426,101.30805687203791,0.911343162489,Agglomerative
rp_0.4_0.8_6_10_80,249,15006,2,2,0.4860085503303537,0.49918589133578073,120.53012048192771,0.889819680407,Agglomerative
rp_0.4_0.8_6_10_90,286,19432,2,2,0.4768003925898663,0.4867793941003292,135.8881118881119,0.965723151263,Spectral
rp_0.4_0.8_6_10_100,251,15476,2,2,0.4932589641434263,0.5079390767387308,123.31474103585657,0.922613960011,K-means
rp_0.4_0.8_7_10_30,155,5396,2,2,0.4521156263091747,0.45621130194885384,69.6258064516129,0.751449628926,Spectral
rp_0.4_0.8_7_10_40,224,11285,2,2,0.45183376040999357,0.4575403074703592,100.75892857142857,0.96166686926,Spectral
rp_0.4_0.8_7_10_50,226,11722,2,2,0.4610422812192724,0.4683625715451696,103.73451327433628,0.855790147393,Spectral
rp_0.4_0.8_7_10_60,267,16500,2,2,0.4646447579623215,0.4711124628601226,123.59550561797752,0.960163516745,Spectral
rp_0.4_0.8_7_10_70,329,25303,2,2,0.46895618652235155,0.4763540116448517,153.8176291793313,0.934842913118,Spectral
rp_0.4_0.8_7_10_80,298,20780,2,2,0.469572684337785,0.478205187921182,139.46308724832215,0.947030580171,Spectral
rp_0.4_0.8_7_10_90,457,47982,2,2,0.46049752389727056,0.46729323750612284,209.98687089715537,0.995233159667,Spectral
rp_0.4_0.8_7_10_100,383,33831,2,2,0.46246907167170176,0.47021125810434883,176.66318537859007,0.994583167223,Spectral
rp_0.4_0.8_8_10_30,165,6119,2,2,0.45225424981522544,0.4574544585923575,74.16969696969697,0.729989736231,Spectral
rp_0.4_0.8_8_10_40,177,7144,2,2,0.4586543400102722,0.4646532414600729,80.7231638418079,0.718743790895,Spectral
rp_0.4_0.8_8_10_50,288,18683,2,2,0.4520663956639566,0.45800086001532797,129.74305555555554,0.936968411534,Spectral
rp_0.4_0.8_8_10_60,237,13057,2,2,0.46688836444253734,0.47579975528561574,110.18565400843882,0.777567856626,Agglomerative
rp_0.4_0.8_8_10_70,280,17960,2,2,0.45980542754736303,0.466979324105278,128.28571428571428,0.844139039122,Spectral
rp_0.4_0.8_8_10_80,390,34302,2,2,0.4522048645441962,0.45739390435378474,175.90769230769232,0.939679240348,Spectral
rp_0.4_0.8_8_10_90,529,63791,2,2,0.4567723549292547,0.46206911653615096,241.1758034026465,0.941327519172,Spectral
rp_0.4_0.8_8_10_100,396,36323,2,2,0.4644291011379619,0.47372955273198175,183.44949494949495,0.901100483075,Spectral
rp_0.4_0.8_9_10_40,195,8383,2,2,0.4431932328839545,0.44892804294125754,85.97948717948718,0.746874005284,Spectral
rp_0.4_0.8_9_10_60,323,23429,2,2,0.45053170009422533,0.45808826940480146,145.07120743034056,0.836670249509,Spectral
rp_0.4_0.8_9_10_70,436,42801,2,2,0.45134451123062325,0.45675951087593875,196.3348623853211,0.885938683004,Spectral
rp_0.4_0.8_9_10_80,523,61278,2,2,0.44891321069866597,0.45358965821923053,234.33269598470363,0.929304174841,Spectral
rp_0.4_0.8_9_10_90,433,42497,2,2,0.45437729877683686,0.4614750560693014,196.29099307159353,0.842392914981,Spectral
